id,audio_path,lyrics,language,genre
jam_43,/content/project/data/audio/jamendolyrics/jam_0043.mp3,"late nights staying up messaging you
can i express what i'm feeling for you without revealing truths

i've been thinking about you lately lately
that's a massive understatement baby
i can't stop thinking about you all day and all night
but is it right

finally figured it out i got my head around it
although i know i've got to get myself out of this habit
of falling for someone who's out of reach it's unrealistic
mr dream won't become a reality but was it meant to be

i've been thinking about you lately lately
that's a massive understatement baby
cause i think about you all day and all night
but is it right

i don't know but i i know how it feels to me
maybe you're just playing games a game i don't wanna play

i don't know but i i know how it feels to me
maybe you're just playing games a game i don't wanna play

i've been thinking about you lately lately
that's a massive understatement baby
cause i'm thinking about you all day and all night
but is it right

i've been thinking about you lately lately
that's a massive understatement baby
cause i'm thinking about you all day and all night
but is it right",en,Indie
jam_44,/content/project/data/audio/jamendolyrics/jam_0044.mp3,"um dois três quatro

imagine toi qu'un beau jour
tu devras payer pour respirer
cours vite pour te faire assurer
si tu veux pas trop en baver
en plus de te faire marcher d'sus
le but est de te taxer

si tu veux jouer un rôle
attends encore oh
culture and co dans ton bol
pas de remords oh

bientôt toute l'inspiration
se f'ra d'vant la télévision
où seront les bonnes émissions
comme un suppo à te foutre dans le fion
en plus de te faire marcher d'sus
le but est de te saigner

si tu veux jouer un rôle
attends encore oh
culture and co dans ton bol
pas de remords oh

si tu veux jouer un rôle
attends encore oh
culture and co dans ton bol
pas de remords oh",fr,Rock
jam_45,/content/project/data/audio/jamendolyrics/jam_0045.mp3,"si un jour il m'arrivait de te parler de l'abandon
de tous ces souvenirs usés et tant de mauvaises raisons
mais je n'culpabiliserai pas de grandir d'une autre façon
sans féerie de carton pate sans anecdote de vieux chiffon

ces extra rire dans toutes ces dunes
et me font rester dans la lune
pour ca j'ai toujours été là
ne me demande pas pourquoi

est ce qu'à mon tour on m'pardonnerai de ne pas être un bon garçon
avec personne pour m'engueuler avec toutes mes questions
comme toi que j'ai peut être mal aimé ou alors de cette autre façon
qui laisse les gens si éffacés par tant de si bonnes intentions

ces extra rires dans toutes ces dunes
et me tiennent là haut dans la lune
pour ca j'ai toujours été là
ne me demande pas pourquoi

mais plus ça va plus ça empire
même quand il n'y a plus rien à dire
en tout cas il faut qu'j'compte sur moi
je n'te dirai pas pourquoi

toi et moi on n'se connait plus comme une légère p'tite impression
d'avoir légèrement tout perdu dans un flot de contrefaçons
mais la vie est bien trop courte pour avoir la main légère
avec ou sans trop d'amour je ne vous détesterai guère
il paraitrait qu'au petit jour ma ville serai plein de nuances
à cette heure ci elle est trop floue et ne manque pas de non sens


ces extra rires dans toutes ces dunes
et me tiennent là haut dans la lune
pour ca j'ai toujours été là
ne me demande pas pourquoi

mais plus ça va plus ça empire
même quand il n'y a plus rien à dire
en tout cas il faut qu'j'compte sur moi
je n'te dirai pas pourquoi

maint'nant il faut que j'me rendorme
en croyant rester dans les normes
mais cela ne m'regarde pas
allez savoir pourquoi

ah ah
oh oh oh oh oh oh oh
oh oh ne me demande pas pourquoi
oh oh oh oh oh oh oh
oh oh je n'te dirai pas pourquoi",fr,Country
jam_46,/content/project/data/audio/jamendolyrics/jam_0046.mp3,"i've been nothing but drinking and thinking yeah
long since you been away

i don't think that i'm coming back
boy i told you i'm done with that
you think you can do me so wrong
i'm not the one no
i'm not the one



back in high school
under the trees
we use to mess around
i'd feel you down
right there in the streets damn
those were the days baby
now you barely look at me
like you was never my lady
what has this come to be
shit
i guess we grown apart
went and seperated but you still up in my heart
and that will always be the case
you were my first one
no matter how the fuck we split
i wish you nothin but love
but now i'm
doing these shows and i'm making this money
i'm never stoppin for these hoes
all want me for money and shit
got these new friends on deck when i cash in my checks
late up on they rent feeling my heart poppin outta my chest
aint no slippin in this game tho
they take advantage just to use you for the clout too
thats why i keep my circle small
and i keep my friends close
remembering to watch my enemies when they coming through

i don't think that i'm coming back
boy i told you i'm done with that
you think you can do me so wrong
i'm not the one no
i'm not the one




i'm feeling blessed now
i'm finally able to support my momma too
no more double shifts
no more stressing bout the rent shit
complaining about the hunger and
goin to bed starving
and its all thanks to you momma
if it wasnt all for you beleiving in me
i'd probably be in jail doin two to three
you raised me up all on your own
grew up without my poppa
and you put up with my shit
for that you know i'm grateful
blessing with the family and friends all that i have
got a loving cousin know i gotchu till the end
shout out to my crew
adam and dan angelo amin and mack
you know i got your backs
shit we reppin ottawa ontario
we up at the parliment jamming out all on the radio
i keep my circle small
and i rep my fam too
remembering to watch our enemies when they coming through

i don't think that i'm coming back
boy i told you i'm done with that
you think you can do me so wrong
i'm not the one no
i'm not the one
i don't think that i'm coming back not coming around no more like that
boy i told you i'm done with that done with all that shit baby
you think you can do me so wrong do me so wrong like
i'm not the one no not the one baby
i'm not the one not the one baby",en,RNB
jam_47,/content/project/data/audio/jamendolyrics/jam_0047.mp3,"der himmel zeigt statt der engel lauter wolken
einem stern wolltest du folgen doch der weltraum schweigt
es ist alles still und du betest um dem rauschen
eine botschaft abzulauschen die nicht kommen will

du liest und fragst
warum durften jene wissen
wo wir heute glauben müssen
und du beklagst
es ist nicht recht
jene durften wunder schauen
und wir müssen blind vertrauen
doch das kannst du schlecht

wenn gottes stimme unhörbar ist dann weil du nicht leis genug bist
wenn jedes wunder erklärbar ist dann weil du schon viel zu klug bist

wenn gottes stimme unhörbar ist dann weil du nicht leis genug bist
wenn jedes wunder erklärbar ist dann weil du schon viel zu klug bist

übers dünne eis folgst du dunklen fußabdrücken
kannst den vor dir nicht erblicken
da ist kein beweis
da ist nichts zu sehn nur ein fast unhörbar leises
sprödes knistern dünnen eises
doch du bleibst nicht stehn",de,Pop
jam_48,/content/project/data/audio/jamendolyrics/jam_0048.mp3,"sigue aun mis pasos
es como una sombra
y vuelve a mi

y esos recuerdos
solo quise borrarlos
hoy vuelven a mi

como encontrar una via a paris
que me lleve hacia ti
como olvidar nuestra juventud
y aquella vida

algo mas que amigos
nos asusto el destino
cobardes fuimos

recuerdo su sonrisa
mi alma se alborota
necesito ya

encontrar una via a paris
que me lleve hacia ti
como olvidar nuestra juventud
y aquella vida

vuelvo
te veo
y pienso
hablame

vuelvo
me miras
y piensas
hablame

ya encontré una via a paris
que me lleve hacia ti
como olvidar nuestra juventud
y aquellos dias",es,Jazz
jam_49,/content/project/data/audio/jamendolyrics/jam_0049.mp3,"l'homme ne sera jamais libre
pourquoi

comme un loup que l'on assigne à résidence
apaisé vulnérable attendant providence
pour des aigles voraces qui ne voient que pitance
qui ne laisseront que l'os voila ma délivrance

comme un loup que l'on assigne à résidence
apaisé vulnérable attendant providence
pour des aigles voraces qui ne voient que pitance
qui ne laisseront que l'os voila ma délivrance

l'homme est un fauve en cage épris de liberté qui ne rêve qu'à plier bagage et ne jamais se retourner
un chien docile et sage statique comme une image retenu en otage avec pour deal un beau mirage

l'homme tient un faux langage quand il s'agit de s'exprimer il contient toute sa rage avec l'envie de tout briser
c'est la recette du succès les agneaux ne savent pas danser
et les journées qui se succèdent nous en empêcheront d'y penser


a ne plus nourrir ce qu'est essentiel
a mourir au nom de cette essence
a vouloir dominer le ciel
il n'y a que des barreaux pour lesquels nous ne trouveront pas le sommeil

comme des papillons amputés des ailes
comme tous ces humains shootés au diesel
reproduction d'un cycle artificiel
il n'y a que les oiseaux qui peuvent se réveiller au sommet


comme un loup que l'on assigne à résidence
apaisé vulnérable attendant providence
pour des aigles voraces qui ne voient que pitance
qui ne laisseront que l'os voila ma délivrance

comme un loup que l'on assigne à résidence
apaisé vulnérable attendant providence
pour des aigles voraces qui ne voient que pitance
qui ne laisseront que l'os voila ma


l'homme n'est plus un sage un guide parmi les singes
un animal qui vibre au rythme de nombreux messages codés
il se prétend messie dans un monde vicieux
il se sent progressé unique quand il ferme

l'homme est un solitaire actif mais paresseux
il adule les vipères qui se délectent de tous ces vœux
il envie le courage une envie de courir
vers un profond sentiment de construire un monde à son image
alors

plus nourrir ce qu'est essentiel
a mourir au nom de cette essence
a vouloir dominer le ciel
il n'y a que des barreaux pour lesquels nous ne trouveront pas le sommeil

comme des papillons amputés des ailes
comme tous ces humains shootés au diesel
reproduction d'un cycle artificiel
il n'y a que les oiseaux qui peuvent se réveiller au sommet",fr,Rock
jam_50,/content/project/data/audio/jamendolyrics/jam_0050.mp3,"a menos de medio metro de ti no encuentro las palabras y ya no sé que decir
largas ausencias de conversacion cortes e interferencias en la comunicacion

soy un orador silenciado un poliglota en el paro
censurado por las leyes de la soledad
un profeta que ha perdido palabras en el cajon del olvido
y quién sabe si algun dia volveran
y quién sabe si algun dia volveran

tu musa de mi desesperacion eres protagonista en una peli de accion
y yo en opuesta contraposicion
soy un monje budista en plena meditacion

coje mi silencio tomalo yo te ofrezco la bebida del desierto
el desconcierto del mundo interior
ya sé qué es dificil para ti pero no hay otro remedio lo comprendo
si te entiendo por qué tu no a mi

soy un orador silenciado un poliglota en el paro
censurado por las leyes de la soledad
un profeta que ha perdido palabras en el cajon del olvido
y quién sabe si algun dia

soy un orador silenciado un poliglota en el paro
censurado por las leyes de la soledad
un profeta que ha perdido palabras en el cajon del olvido
y quién sabe si algun dia volveran
y quién sabe si algun dia volveran
y quién sabe si algun dia volveran",es,Pop
jam_51,/content/project/data/audio/jamendolyrics/jam_0051.mp3,"i'm asleep at the wheel and there's a curve in the highway
yet we tear through the night like a peyote migraine
how much further is it aching so exquisite
i hope we can stop in time

now you don't want to dance 'cause we're looking right through you
oh oh and the clothes that you wear we don't mean to stare

now the sky is on fire and the desert is freezing
wonder how i'm alive hen i'm not even breathing
how much further is it aching so exquisite
i hope we can stop in time

now you don't want to dance 'cause we're looking right through you
oh oh and the clothes that you wear we don't mean to stare
oh oh but the people you know they say what they want to
oh oh 'cause the truth of it is we don't really care",en,Rock
jam_52,/content/project/data/audio/jamendolyrics/jam_0052.mp3,"wenn ihr so weiter macht verspielt ihr meine zukunft
seid ihr doof

vor dem küchenfenster
steht ein alter baum
so alt wie er ist
krieg ich das grauen

der baum der steht da seit jahren
schon lang bevor wir da waren
auch wird er nicht vergehn
wenn die natur lässt es geschehen

der baum braucht nicht viel
er will nur überleben
nehmt euch ein beispiel
hört auf nach reichtum zu streben

der baum der braucht nicht viel
er will nur überleben
nehmt euch ein beispiel
hört auf nach reichtum zu streben

wenn er könnte würd er erzählen
wer schon alles unter ihm saß
ihm ist's egal
er kennt keinen rassenhass

die parteien die regieren
sind ihm total egal
er spendet seine früchte
dadurch ist er sehr sozial

der baum braucht nicht viel
er will nur überleben
nehmt euch ein beispiel
hört auf nach reichtum zu streben

der baum der braucht nicht viel
er will nur überleben
nehmt euch ein beispiel
hört auf nach reichtum zu streben

doch gibt es idioten
die seine schönheit nicht sehn
für ein bisschen kohle
lassen sie ihn nicht stehn

der baum braucht nicht viel
er will nur überleben
nehmt euch ein beispiel
hört auf nach reichtum zu streben

der baum braucht nicht viel
er will nur überleben
nehmt euch ein beispiel
hört auf nach reichtum zu streben",de,Rock
jam_53,/content/project/data/audio/jamendolyrics/jam_0053.mp3,"here we go

hey hey heya heya
yeeaha
yeeaha
yeah yeah

si t'es là c'est pour l'meilleur et pour le pire
j'te retiendrais pas si tu veux partir un jour
un coup c'est la guerre un coup c'est la fête
j'sais plus trop où donner d'la tête
j'en ai fait des bêtises je sors sans prévenir
tu finis par être à bout
un coup c'est la guerre un coup c'est la fête c'est la fête

gi he entre nous beaucoup trop d'questions entre nous beaucoup trop d'questions questions
he he j'te l'dirais jamais mais t'avais raison l'dirais jamais mais t'avais raison

non j'voulais pas te mentir mais j'ai dû choisir entre facilité et courage rage rage rage
à trop vouloir m'en sortir j'ai
seulement retardé la tempête avant l'orage rage rage rage

et jte connais très bien
je sais quand t'es blessée je sais quand t'es déçue
je sais que tu kiffes quand j'te regarde droit dans les yeux quand j'suis au dessus

j'voulais pas mais tu sais comment j'suis
voleur d'amour j'tavais prévenu
j'ai volé ton coeur et celui d'ta pote mais celui là c'était pas voulu

et j'sais plus quoi faire maintenant
que t'es partie j'pense à avant
j'attends seulement que tu reviennes
car t'es accro à moi comme cocaïne

et j'sais plus quoi faire maintenant
que t'es partie j'pense à avant
j'attends seulement que tu reviennes
car t'es accro à moi comme cocaïne

si t'es là c'est pour le meilleur et pour le pire
j'te retiendrais pas si tu veux partir un jour
un coup c'est la guerre un coup c'est la fête
j'sais plus trop où donner d'la tete
j'en ai fait des bêtises je sors sans prévenir
tu finis par être à bout
un coup c'est la guerre un coup c'est la fête
j'sais plus trop où donner d'la tête

gi he entre nous beaucoup trop d'questions entre nous beaucoup trop d'questi
he he j'te l'dirais jamais mais t'avais raison jamais ja j'te l'dirais jamais mais t'avais raison

jamais jamais jamais",fr,Hip-Hop
jam_54,/content/project/data/audio/jamendolyrics/jam_0054.mp3,"now that i have found you i'm okay
but the people that surround you act strange
will we ever fold up don't say
maybe just a heads up is ok

when i am in focus i seem blind
i can barely notice the time
who can i believe in if not you
you're the only reason i'm true


aw ah aw
ah aw
aw ah aw ah
aw ah aw aw ah

i've thought enough
should i turn this around
is this a bluff
should i really make a sound
am i alright
or am i steering out of sight

aw ah aw ah aw aw ah
aw ah aw ah aw aw ah",en,Indie
jam_55,/content/project/data/audio/jamendolyrics/jam_0055.mp3,"qu'est ce que vous aimez faire dans l'existence
et si ça vous était donné que feriez vous exactement

comment exploiter le meilleur de soi même
dissiper la brume qui nous éloigne du soleil
quand je rêve de grandeur d'atteindre les sommets
je m'éloigne du glandeur qui cherche son sommeil
je ne vise pas les sommes juste être en unité
j'humilie les illuminés en manque d'humilité
une kalash' à un militant le voilà militaire
du cash à un prolo réveille l'instinct milliardaire
quand je ferme les yeux c'est pour y voir plus clair
ma tête dans les cieux ma conscience sous terre
t'as beau pousser des altères tu finiras poussière
même en touchant le pactole ça reste du cash misère
c'est pas parce que la came isole qu'on marche en solitaire
c'est qu'ils ont brouillé les codes glissage d'ogive nucléaire
civilisation séculaire la nôtre est éphémère
ressources limitées pouvoir bancaire force unité
élites infectées dessous de table élites infectées délit

milliardaire prolétaire
milliardaire prolétaire
milliardaire prolétaire
milliardaire prolétaire

terre terre terre terre

mon art est vital dans ma bulle je ressens moins les balles
dehors le bruit des larmes m'éloigne de mon âme
j'aime le son du calme remballe tes palabres
t'façons j'sais bien que t'es pas là quand arrive le drame
sonne le glas des périodes amicales je suis qu'un animal
même le cou serré pas prêt d'obtempérer quel qu'en soit le prix
chaque rime un coup de lame une façon de soigner ma déprime déprime déprime déprime
rythme de couche tard décalé d'un monde risible
les borderlines sont prévisibles les religieux sous résine
les seuls partages sur des réseaux tes amis sont ils tes rivaux
la machine a plus de raison que l'homme addict au raisin
le navire à la dérive je vise mes rêves vers l'horizon
je cultive les fruits de ma passion hérétique à contre courant
préoccupé de l'avenir des miens pas par celui de ma nation
je compte sur ma motivation pour garantir mon quotidien 'tidien 'tidien 'tidien

a votre avis qu'est ce que les gens gardent de vous comme souvenir",fr,Hip-Hop
jam_56,/content/project/data/audio/jamendolyrics/jam_0056.mp3,"plus de love
plus de love
plus de love

hey je reve qu'un joue chacun soit maitre de son destin
que chaque personne puisse un jour se prendre en main yeah
sans avoir à douter de prendre le mauvais chemin oh
où chaque obstacle ne serait surmonté en vain
que les parents pardonnent leurs enfants de ne plus croire en rien
que les enfants suivent cette melodie qui vient de loin
au lieu d'écouter des chimères qui ne valent rien
tu es mon adversaire me diront certains

oh oui tu sais man
la joie quand on prend conscience d'exister oh yeah
oh oui tu sais man
les regrets sont si durs à oublier oh no no no
oh oui tu sais man
que les enfants veulent grandir et te ressembler oh tous les you tes
oh oui tu sais man
un jour ou l'autre l'amour va triompher love love love now


jah j'en vois beaucoup qui rigolent quand je clame ton nom tout
ils te prennent pour une marque une herbe une religion
beaucoup parlent sur toi sans même faire attention beaucoup
les signes ils préferrent les voir à la télévision yeah
beaucoup pensent parler avec esprit mais leur coeur est fermé parce
jamais ils n'osent se taire pour mieux écouter
ils osent narguer l'enfer en bravant tous les dangers hey
dure sera la chute quand il faudra se reveiller

oh oui tu sais man
la joie quand on prend conscience d'exister oh yeah
oh oui tu sais man
les regrets sont si durs à oublier oh no no no
oh oui tu sais man
que les enfants veulent grandir et te ressembler oh tous les you tes
oh oui tu sais man
un jour ou l'autre l'amour va triompher l'amour pour les penseurs

je reve qu'un joue chacun soit maitre de son destin tout
que chaque personne puisse un jour se prendre en main tout le monde
sans avoir à douter de prendre le mauvais chemin hey
où chaque obstacle ne serait surmonté en vain musique wow yo

pour tous les penseurs motivés wow yo yo yo yo
on vient bouger la musique reggae wow yo
vient man si t'es motivé moti wow yo yo yo yo
on vient parler ici d'unité wow yo
pour tous les soeurs et frères de tous les quartiers wow yo yo yo yo
revient ici dans la case policière wow yo
vient sur la musique reggae wow yo yo yo

yo big up

oh oui tu sais man
la joie quand on prend conscience d'exister oh yeah
oh oui tu sais man
les regrets sont si durs à oublier oh no no no
oh oui tu sais man
que les enfants veulent grandir et te ressembler oh tous les you tes
oh oui tu sais man
un jour ou l'autre l'amour va triompher love love love now


on revient chanter pour jah
pour ceux qui gardent la foi
pour tous ceux qui restent au combat yeah
pour tous ceux qui chantent pour la joie

jah boh gonne chasse",fr,Reggae
jam_57,/content/project/data/audio/jamendolyrics/jam_0057.mp3,"je me faufile en filature
le long de longues files en attente
non je n'aime pas trop quand ça dure
alors je passe je fraude je tente

première de ma promo j'préfère
derrière moi ça grogne et ça gronde
la haine moi j'en ai rien a faire
ils veulent juste que j'leur réponde

allez offrez vous un peu d'rêve un peu d'rêve
à tous ceux qui ne font plus de trêve
allez allez jetez vous dans l'arène dans l'arène
le roi est mort vive la reine

oh oh chacun est pour l'autre le suivant
personne ne bouge tout l'monde attend oh oh oh oh
marchez vous d'ssus montrez les dents
crachez vous d'ssus l'est encore temps

allez allez allez allez allez allez

ils s'entassent tous en silence
comme des tas de vers de terre
ils ne veulent plus croire en la science
ils ont toujours peur de l'enfer

ils ne connaissent pas leur chance
d'être si à sens unique
jamais ils ne disent ce qu'ils pensent
ils écoutent bien trop la politique

allez offrez vous un peu d'rêve un peu d'rêve
à tous ceux qui ne font plus de trêve
allez allez jetez vous dans l'arène dans l'arène
le roi est mort vive la reine

oh oh chacun est pour l'autre le suivant
personne ne bouge tout l'monde attend oh oh oh oh
marchez vous d'ssus montrez les dents
crachez vous d'ssus il est encore temps

allez allez allez allez
allez allez allez

oh oh oh oh oh oh
oh oh oh oh oh oh
oh oh oh oh oh oh
oh oh oh oh oh oh

oh oh oh oh oh oh
oh oh oh oh oh oh
oh oh oh oh oh oh
oh oh oh oh oh oh

chacun est pour l'autre le suivant
personne ne bouge tout l'monde attend oh oh oh oh
marchez vous d'ssus montrez les dents
crachez vous d'ssus l'est encore temps",fr,Pop
jam_58,/content/project/data/audio/jamendolyrics/jam_0058.mp3,"durch diese wände dringt ein dumpfer klang
und er führt uns im kreis
was jetzt noch bleibt ist keine zeit zu verlieren
sind gefangen im labyrinth
der wille ist stark und es verlangt nach mehr
die wunde kehle erhebt ihre stimme
selbst wenn sich der geist vom körper trennt
erfüllt uns kein frieden dieser welt

der puls schlägt schneller und der hass nimmt die luft
ein feuer wächst in unserer brust
entflammte gedanken trocknen die tränen
das blut verbrennt in den venen",de,Rock
jam_59,/content/project/data/audio/jamendolyrics/jam_0059.mp3,"tears are like diamonds in my eyes
blind me so now you're out of sight
it's enough it's too late to break this silence

in a rose coloured view of us
either cause could i realize
all your lies would be blades to knifes
to stab me inside

who will save you from this dark
who will fix your selfish heart

a one way street that's how you live
why do you always take and never give

wide awake yeah i've crossed the line
i'm coming home
i'm running back to real life
through the start
where i could breathin' freely baby

can't you see we ran off time
chasing happiness while you get what you need

there's nothing left of us but bleeding blades and knifes
tonight you'll know how it feels

a one way street that's how you live
why do you always take and never give
i'll walk away to help you see
our love is rolling down so easily
a one way street

a one way street
you never give
i'll walk away
so easily
a one way street",en,Electronic
jam_60,/content/project/data/audio/jamendolyrics/jam_0060.mp3,"ella es un misterio para la humanidad
no hay leyenda alguna que revele su verdad
viaja entre las sombras es la eterna oscuridad
deja que te cuente un poco mas

cabellos de plata y mirada de cristal
una piel radiante y oscura como el mar
las criaturas duermen con su arrullo angelical
deja que te cuente un poco mas

y dicen que ella vive aqui desde hace años
y qué pocos la veran
y dicen que nadie pudo olvidar su canto

ella es un misterio para la humanidad
pero nadie duda de su inmortalidad
nadie le hace sombra es la eterna oscuridad
deja que te cuente un poco mas

fue incomprendida a causa de su gran poder
algo en su mirada puede hacerte estremecer
carga con heridas que no dejan de doler
deja que te cuente un poco mas

y dicen que ella vive aqui desde hace años
y qué pocos la veran
y dicen que nadie pudo olvidar su canto
uooo uooo uooo uooo
uooo uooo oo oooo

y dicen que ella vive aqui desde hace años
y qué pocos la veran
y dicen que nadie pudo olvidar su canto uooo uooo
uooo uooo uooo uooo
uooo uooo oooo oooo",es,Indie
jam_61,/content/project/data/audio/jamendolyrics/jam_0061.mp3,"regiere das biz wie ein illuminat
in jedem staat sowie im emirat
bin ich raps most valuable thronkandidat
hip hops best limited edition
im lexikon unter champion
erhaltet von mir die originalversion
von streetrap in germany
wir geben alles für die company
folgt mir auffällig zum hauptmenü
bin euer lieblings baby in jeder city
vorbei in der lounge an jeder security
hab mit abstand die coolste identity
halte mein gleichgewicht im ying und yang
hab einen inneren drang für den perfekten klang
vom aussehen her bin ich blickfang
von hier in alle strassen

in den strassen leuchten die sterne klar
so unerreichbar und doch so nah
lichter scheinen auf das panorama
auf jeden block bis zum himalaya
g rap syndikat kämpfen chica
in der dunkelheit allein auf der strasse
chillen in der bar in der shishabar
kommen uns vor wie ein hollywoodstar

mein label kommt voll powerful
regiere die szene wie ein großmogul
mein sound kommt cool von hier bis nach istanbul
hab coolnessfaktor hoch zehn
kreiiere einen neuen straßenervergreen
mach euch zur gefolgschaft wie ein azzaleen
lehn dich 'zurück und schalt youtube an
drück auf play auf deinem touchscreen
der textinhalt dient zum machterhalt
bin eiskalt wie der schnee auf der champs elysees
in roten ferraris über die autobahn nach paris
versteck ein sechseck koka im gepäck
fahren dreihundertdreiundzwanzig über den bordercheck
gebt mir alle mal den meisten respekt
für meine ganzen aktionen ernte ich millionen

in den strassen leuchten die sterne klar
so unerreichbar und doch so nah
lichter scheinen auf das panorama
auf jeden block bis zum himalaya
g rap syndikat kämpfen chica
in der dunkelheit allein auf der strasse
chillen in der bar in der shishabar
kommen uns vor wie ein hollywoodstar

shaney dreiundzwanzig c rap unikat
du denkst dir nur ihr seit hart
aber ich schwör dir was ich tat
tat keiner zuvor mir
ich stech aus der masse hinaus wie ein clubhaus
neon lights effects bitches ziehen sich für mich aus
illuminati style weils endgeil line
ich bündel doppelt soviel scheine
bau ein textteil in realtime in die box
mir egal ob mit explorer oder firefox
dieser sound aus ffm kommt aus jeder box
das ist wie gridlock auf woodstock
ck shocked den block wie punkrock
chicks geben ficks für die heißeste g rapperin
die auch schon ein paar pariserinnen flach lag
und danach mit dreifach rhymes zuschlag
ich fick hardcore von montag

in den straßen leuchten die sterne klar
so unerreichbar und doch so nah
lichter scheinen auf das panorama
auf jeden block bis zum himalaya
g rap syndikat kämpfen chica
in der dunkelheit allein auf der straße
chillen in der bar in der shishabar
kommen uns vor wie ein hollywoodstar",de,Hip-Hop
jam_62,/content/project/data/audio/jamendolyrics/jam_0062.mp3,"i got a lot on my mind

and all of the time

been trying to do right

i may have the lost the light

but i'm keeping it tight

never give up the fight no



when my life is a wreck when my life is a wreck

have to keep it all in check keep it all in check



even in the darkest days

got a trail to blaze

gonna stick to my ways

i used to be caught in a phase

where life was a maze

until i saw the suns rays



when your life is a wreck life is a wreck

you got to take that first step



whoa oh oh oh oh

paddle on through the waves now

whoa oh oh oh oh

gonna take me to that place

whoa oh oh oh oh

find that fire inside

whoa oh oh oh oh

it's a fate that you decide



when i feel like i'm losing control

gotta reach within my soul

and if you're ever feeling low yeah

take that first step and go yeah

take that first step to the right

got to find what's inside

before we run of time run out of time run out of time



whoa oh oh oh oh

paddle on through the waves now

whoa oh oh oh oh

gonna take me to that place

whoa oh oh oh oh

find that fire inside

whoa oh oh oh oh

it's a fate that you decide

that you decide



whoa oh oh oh oh

i'm paddling on i'm paddling strong

whoa oh oh oh oh

find that fire find that fire

whoa oh oh oh oh

i'm paddling on i'm paddling strong

whoa oh oh oh oh

find that fire find that fire

find that fire find that fire find that fire
find that fire",en,Reggae
jam_63,/content/project/data/audio/jamendolyrics/jam_0063.mp3,"wir steh'n auf der stelle
die see ist ruhig bewegt sich nicht
wir steh'n auf der stelle
und meilenweit kein land in sicht

die sonne steht am horizont
aschfahl und wärmt nicht mehr
der ozean ist kalt und tief
und der proviant ist leer

wir steh'n auf der stelle
und keiner weiß wie's weiter geht
wir steh'n auf der stelle
wer weiß wohin der wind uns weht

die nacht fällt wie ein sanftes tuch
und hüllt meine träume ein
die segel sie füllen sich
denn der wind bläst voll hinein

die wogen sie funkeln
und sterne fall'n vom firmament
der mond hängt wie ein nasser sack
der meine sehnsucht kennt

wir steh'n auf der stelle
wir geben nichts mehr von uns her
mein schiff das ist in voller fahrt
und vor uns liegt das meer

glaub ich geh jetzt in die badewanne kommst du mit
vielleicht später muss noch kartoffeln schälen",de,Pop
jam_64,/content/project/data/audio/jamendolyrics/jam_0064.mp3,"ya casi esta anocheciendo y me puse a recordar
ya casi esta anocheciendo y me puse a recordar
las costumbres de mi abuelo cuando se ponia a pescar
las costumbres de mi abuelo cuando se ponia a pescar
afinaba su guitarra y recojia la atarraya
afinaba su guitarra y recojia la atarraya
llenaba alguna tinaja y a esperar la madrugada
llenaba alguna tinaja y a esperar la madrugada
y que cantaba mi abuelo
de noche con su guitarra
que cantaba mi abuelo
canciones que hoy ya no cantan
que cantaba mi abuelo
al irse de madrugada
que cantaba mi abuelo
canciones que hoy ya no cantan

y este es mi esencia
la esencia de mis abuelos
la cumbia

ay mama

ya casi esta amaneciendo y el viejo esta preparao
ya casi esta amaneciendo y el viejo esta preparao
se encomineda al padre santo y se toma el cafè colào
se encomineda al padre santo y se toma el cafè colào
alista ya su canoa y le monta la atarraya
alista ya su canoa y le monta la atarraya
le da un besito a la vieja y no olvida su guitarra
le da un besito a la vieja y no olvida su guitarra
y que cantaba mi abuelo
al irse de madrugada
que cantaba mi abuelo
la cumbia que hoy ya no cantan
que cantaba mi abuelo
al irse de madrugada
que cantaba mi abuelo
la cumbia que hoy ya no cantan

hoy conservo la guitarra su canoa y la atarraya
le doy un beso a mi negra y me voy de madrugada
y canto yo las canciones las que le viejo me enseñaba
hoy entono las canciones las cumbias que el me enseñaba
y que cantaba mi abuelo
de noche con su guitarra
que cantaba mi abuelo
canciones que hoy ya no cantan
que cantaba mi abuelo
al irse de madrugada
que cantaba mi abuelo
la cumbia que hoy ya no cantan

cumbia

con internacional nando malo y su sonora
si si si si",es,Folk
